"","Group","ACTB","ARID4B","ASXL1","ASXL3","ATAD2B","ATF2","ATR","BAZ1B","BAZ2A","BRCA1","BRD1","BRD2","BUB1","CDC6","CDK2","CHAF1A","CHD1","CLNS1A","CSNK2A1","CTBP2","CUL4B","DAPK3","DAXX","DNAJC2","DZIP3","E2F6","EID1","EP300","ERBB4","EXOSC2","EXOSC7","EXOSC8","EYA1","EYA4","EZH1","GADD45B","GATAD1","HDAC3","HDAC4","HDAC6","HMG20B","HMGB1","HUWE1","ING2","JMJD6","KAT5","KAT6A","KDM4A","KDM4B","KDM4C","KDM5A","KDM5B","KDM6B","L3MBTL1","MACROH2A1","MBD4","MBTD1","MSL3","MTF2","MYO1C","NAP1L1","NCOA2","NCOR1","NCOR2","NEK9","NFRKB","NFYC","NIPBL","NPAS2","NPM1","PARP2","PELP1","PHC3","PHF14","PHF8","POGZ","PRDM2","PRKAA1","PRKAB2","PRKAG2","PRKCA","PRKDC","PRMT1","PRPF31","RAD54L2","RAG1","RBBP5","RNF8","RRP8","RYBP","SAFB","SAP30","SATB2","SENP3","SET","SETD1A","SETD1B","SF3B1","SFPQ","SMARCA4","SMARCA5","SNAI2","SP1","SRCAP","SRSF3","SYNCRIP","TAF5L","TAF6L","TDRD3","TDRD7","TLE2","TLE4","TLK2","TP53BP1","TRIM24","TRIM33","TRRAP","UBE2N","UBR2","USP46","VDR","YWHAE","YWHAZ","YY1","ZMYND8","ZNF592"
"41",0,13.570472,8.873605,9.235001,2.844533,8.505121,6.299077,9.120425,10.617473,6.842253,6.987871,9.559259,11.029069,4.157328,1.865147,6.186331,6.97046,9.513638,10.351758,8.747648,10.319469,7.972667,4.529006,9.464435,9.848992,4.917595,6.254337,10.098038,11.299992,3.413169,7.911283,9.243583,10.990982,2.868086,2.613504,10.093524,10.016461,8.967859,9.020069,10.409919,8.957662,5.659574,11.04151,12.656217,6.392954,9.965512,9.004879,10.405901,7.009404,7.90972,7.588724,10.318893,8.197513,10.086619,5.562886,11.901819,9.817199,4.145067,9.583756,8.812643,8.124927,12.250483,8.082504,9.295785,10.226664,9.552213,9.990832,11.696697,10.374417,5.00026,12.201145,7.645533,8.285018,5.919671,3.517581,9.92216,7.363806,9.847373,7.44509,5.060617,7.719042,3.342393,9.763192,9.224089,7.211795,6.792689,4.931255,9.020292,7.079061,6.200279,10.000259,7.16532,7.17284,2.862624,5.736384,10.209219,8.076084,11.332133,11.368471,11.905993,6.462838,11.084685,1.992565,6.810127,6.027778,10.563379,11.394502,7.921892,3.03013,8.430284,9.77003,6.266513,10.664333,7.74916,8.774195,4.840172,10.836483,8.251675,7.726488,11.851328,3.059339,5.95513,11.251568,11.261448,11.167366,8.274261,7.959611
"42",0,13.545584,8.780498,9.480089,2.6729,8.723581,6.099915,9.010669,10.840195,6.774392,6.910212,9.584489,11.016479,4.206348,1.845184,7.010378,7.029227,9.465797,10.499229,8.364692,10.160772,8.066848,4.405858,9.508663,10.083032,5.335036,5.992445,10.157455,11.299408,2.477744,8.216062,9.550814,11.238828,2.568739,2.450672,10.226201,9.670297,8.901976,9.151598,10.393832,9.002462,5.704759,10.968922,12.699378,6.254632,10.053718,8.951592,10.527954,6.642136,7.955869,7.068125,10.175364,7.918974,10.056253,5.28056,11.945605,9.706541,4.010034,9.911837,8.514643,8.101797,12.201706,7.501521,9.633718,10.275851,9.551714,9.790861,11.740171,10.255075,6.484167,12.242239,7.422811,8.136182,5.44561,3.939526,9.510346,7.289755,9.786032,7.676103,5.321988,7.730289,3.469371,9.843309,9.320079,6.985835,6.329021,4.986463,8.713666,7.047308,6.7841,9.967852,7.170501,7.590165,3.304371,5.545303,10.240379,7.872406,11.208035,11.062525,11.981704,6.101356,10.976195,1.888107,6.982396,5.877721,10.834502,11.426352,8.217102,2.900179,8.651256,9.534976,6.395359,10.606782,7.584491,8.693239,4.855785,10.62355,8.248404,7.815094,11.745633,3.116367,5.620633,11.312442,11.1654,11.275232,8.241008,7.953353
"43",0,13.57897,8.9137,9.525757,2.998495,8.556532,5.943581,8.969019,10.722527,6.792429,6.52422,9.239741,11.287073,3.954043,2.029455,6.450421,7.585743,9.486411,10.613573,8.60191,9.825415,8.294388,5.017019,9.613217,9.791261,5.391997,5.764526,9.875371,11.108402,3.067137,8.058291,9.419187,11.0201,2.55662,2.719805,10.392365,10.081313,8.968655,9.336076,10.334982,9.199397,6.017549,11.014395,12.734274,6.597828,10.063039,8.998378,10.264623,6.926989,7.840086,7.267519,10.218947,7.736272,10.040741,6.16367,11.904904,9.676826,4.268367,9.738724,8.818963,8.203412,12.091221,7.857531,9.504535,10.292716,9.526694,9.968175,11.675068,10.296305,5.164317,12.195534,7.664121,8.287517,5.842027,3.709706,9.744625,6.840214,9.910787,7.413026,4.697028,8.111811,3.523252,9.346193,9.668198,6.870106,6.87683,5.588372,8.824875,7.691471,6.350657,9.997915,7.331242,7.972627,3.18133,5.610406,10.426125,7.659308,11.280636,11.350215,11.832171,6.676045,10.852723,2.070559,6.727753,6.06717,10.539659,11.57253,8.036019,2.972453,8.561875,10.052398,6.031212,10.429243,7.616656,8.910237,5.157427,10.868535,8.532707,7.995297,11.722328,3.163983,5.370133,11.268066,11.048021,10.963544,8.394942,7.919243
"44",0,13.701285,8.943015,9.590339,2.703288,9.192309,6.156107,9.022415,10.817872,6.762603,6.642553,9.346565,11.097684,4.37923,1.975635,6.684608,6.964549,9.349998,10.801963,8.692971,9.576301,7.949932,4.917883,9.26939,9.84828,5.591799,6.018748,9.897824,11.138372,2.456722,8.165003,9.568239,10.935577,2.509831,2.912648,10.486527,10.144325,9.048695,9.362867,10.423361,9.113915,6.070253,10.934077,12.766743,6.7504,9.664715,8.773513,10.512556,6.586662,7.645517,7.212847,10.243693,7.719754,10.201954,5.854534,11.895598,9.526055,2.8414,10.231049,8.925469,7.519746,12.281007,7.57751,9.610022,10.428573,9.771136,10.465002,12.022712,10.497069,5.916909,12.275607,7.569169,8.533233,5.814991,3.838915,9.755898,6.642352,10.013653,7.285184,4.700659,8.001969,3.34506,9.301201,9.323161,6.962254,6.892212,4.939311,9.042636,7.113464,5.931265,9.971858,7.032746,7.677593,4.075279,5.298978,10.722113,7.913839,11.41366,11.459207,11.800064,6.484859,10.748501,2.219985,7.281713,5.924573,10.574444,11.380889,8.015345,3.952638,8.319645,10.503506,5.962735,10.510525,7.853402,9.198942,4.71598,10.913265,8.695216,7.868458,12.030872,3.468334,6.128656,11.363917,11.199313,11.125712,8.512974,8.113025
"45",0,13.440233,8.576868,9.448259,2.403314,9.105627,6.043321,9.340783,10.330459,6.143895,6.595446,9.614339,10.786779,4.498853,1.741056,6.981902,6.937574,9.73571,11.401971,8.290477,9.679225,8.49298,4.766804,9.422607,10.678234,5.985725,6.671736,10.87456,10.481389,2.603129,8.521211,9.873009,11.733767,2.428641,2.365959,10.472436,9.910806,8.922972,9.287965,9.951428,9.190946,5.940561,11.666251,12.814659,6.744381,9.986111,8.986415,9.337945,6.314153,7.10412,7.622166,9.612942,7.330466,9.182491,5.919298,11.917977,9.588759,3.588391,10.120562,8.467193,7.457682,12.347646,6.609452,9.147042,9.859488,9.417812,10.016047,11.34513,9.637573,6.071207,12.616004,7.991761,8.503141,5.634913,4.022529,9.245353,6.486702,9.767122,7.889875,5.067637,7.745079,3.971482,9.305723,9.408873,7.006154,6.682868,4.207578,7.762427,7.419,5.889919,7.786899,6.783266,7.624133,3.191545,5.610202,10.604355,7.662656,10.981956,11.07274,12.225249,6.423334,11.336105,1.969497,5.924385,5.660977,11.007403,11.1143,8.624928,4.271743,8.848878,9.679009,6.601167,10.328282,7.472521,8.672823,4.597362,10.49714,8.031925,8.308289,11.132471,2.901784,5.276301,11.298524,10.852031,11.144447,8.115349,7.149962
"46",0,13.720762,9.115424,9.506303,2.742367,8.755849,6.041947,8.490106,10.736024,6.97559,7.022067,9.690473,11.227219,3.153283,1.621935,6.890072,7.197574,9.430256,10.609202,8.89512,9.605072,8.09185,4.490822,9.604923,9.560577,6.090433,5.845551,10.025077,11.043543,2.438972,7.983861,9.427472,10.715218,2.750197,2.470649,10.173328,10.061447,8.830293,9.30976,10.421911,8.956528,5.801607,10.842535,12.699623,7.292731,10.057794,8.891547,10.414095,6.781581,7.99068,7.219057,10.351914,7.737018,10.522219,5.668612,11.88195,9.670068,3.522194,9.856318,8.724379,7.839972,12.139404,7.867875,9.676144,10.430102,9.679032,9.947793,11.809684,10.229883,4.484984,12.331592,7.384522,8.52644,6.540837,3.029061,9.953831,6.499833,10.083794,7.418782,4.575325,7.72053,3.416583,10.03516,9.368167,6.653288,6.663808,4.369114,9.08568,7.166653,6.164326,10.707464,7.098057,6.98885,3.223922,5.270441,11.051619,8.0146,11.293013,11.451309,11.80658,6.288171,11.034862,1.983036,7.129769,5.742957,10.723239,11.331668,8.297831,3.748466,8.166592,9.506058,6.047556,10.719435,7.571358,8.59605,4.782172,10.877956,8.743831,8.148065,11.758672,3.214515,6.058069,11.479661,11.128711,11.27827,8.366858,8.024438
"47",0,13.715977,8.987954,9.355741,2.900372,8.950944,5.969828,8.740295,10.541873,6.80385,6.950184,9.239561,11.04074,4.12033,2.039823,6.390611,6.651849,9.368434,10.733098,8.807354,9.793375,8.435204,5.09552,9.229951,9.388233,5.427036,5.762432,10.135502,11.188013,2.30557,7.715017,8.874398,10.727478,2.555911,2.649175,10.10183,9.608226,9.076209,9.354696,10.312018,9.011962,5.401528,11.255224,12.885428,6.818015,9.543939,8.763095,10.76536,6.437602,7.863704,7.395904,10.324062,8.116006,10.64895,5.226759,11.89693,9.727023,3.677571,9.913427,8.614351,7.820535,12.208913,8.253984,9.63176,10.221115,9.676308,9.766432,11.756457,10.296852,5.30708,12.329151,7.087485,8.066636,6.598068,4.076684,9.970692,6.716438,9.755577,7.429905,4.553654,8.026173,3.70634,9.735371,8.883193,6.278436,6.785307,4.31132,8.919384,6.964835,5.99683,9.580069,7.136712,7.784289,3.486933,5.303302,11.088957,7.675338,11.356422,11.393259,11.6589,6.256505,10.897305,1.979111,7.41092,5.529379,10.538222,11.063065,8.376065,2.972453,8.13368,9.873733,5.862884,10.918215,7.499002,8.513227,4.767144,10.86916,8.395892,7.747514,11.744461,3.376831,5.800548,11.289482,11.430752,11.328256,8.130761,8.137267
"48",0,13.673903,9.068514,9.508947,2.367678,8.526284,5.081376,8.911025,10.406617,6.642716,6.351247,9.210051,11.083856,3.943778,1.754439,6.141829,6.546113,9.517055,10.805063,8.484691,10.041572,8.298084,4.816019,9.222016,9.940145,5.769789,6.11489,10.48773,10.750116,2.290694,8.183423,9.373399,11.214707,2.47168,2.509612,10.193273,9.648188,9.047204,9.472392,10.14951,9.240219,5.634417,11.116047,12.810756,6.469873,9.866411,8.686051,10.212035,6.832365,7.84887,7.927091,9.903486,7.432673,9.961849,5.518216,11.888717,9.746835,3.520443,9.679377,8.884566,8.289067,12.306757,7.81409,9.455177,10.307769,9.587057,10.015327,11.633738,9.853195,5.392116,12.558544,7.439455,8.23315,6.684961,3.75714,9.541469,7.287738,9.545671,7.315872,5.238337,7.903435,3.922655,9.360366,9.225065,6.855157,7.103498,4.472618,8.096961,7.1393,5.895855,8.837309,6.822053,7.58328,3.94545,6.108944,11.099602,7.779122,11.027064,11.622102,11.942522,6.357725,11.162952,1.911625,6.470863,5.62453,10.696116,11.584147,8.311568,3.267263,8.564986,9.381457,6.546597,10.393106,7.431623,8.840209,4.884253,10.747618,8.334336,7.66336,11.461289,3.23832,5.613298,11.419113,10.652527,11.223313,8.381126,7.513429
"49",0,13.701807,8.814577,9.746247,3.107212,8.685115,5.672531,9.223874,10.830652,6.349901,6.257928,9.594278,11.112743,3.688423,1.631953,6.526694,7.158964,9.381643,10.748039,8.769017,9.820206,7.8671,4.63911,9.477942,10.102944,5.623159,6.1339,10.232979,11.209442,2.16543,8.287216,9.503585,11.019087,2.396001,3.398723,10.144123,9.494197,9.465543,9.511478,10.005559,9.450445,5.958792,11.006285,12.776705,6.707829,10.056581,8.883169,10.189264,6.662338,7.737701,7.671877,10.025301,7.411014,9.589876,6.044088,11.852869,9.639081,3.865498,9.731042,8.828145,8.066544,12.337146,7.385906,9.758032,10.671673,9.844735,10.046372,11.602238,9.844479,6.806385,12.536498,7.754005,8.693013,5.421132,3.86591,9.964232,6.913454,9.642535,7.408869,5.107473,7.443767,3.512975,10.056159,9.60105,7.172336,6.963084,4.760946,8.688564,7.507592,6.120146,8.799217,7.185891,7.768198,4.509663,5.596992,10.99829,8.17918,11.095607,11.348887,12.055107,6.462056,11.083433,1.923431,6.597371,5.729049,10.879379,11.682499,8.474677,3.633242,8.760479,9.314417,6.264255,10.470768,7.58303,8.536381,4.95413,10.715439,8.501407,7.895263,11.307404,2.759931,5.447002,11.361524,11.143514,11.203464,8.446113,7.81241
"50",0,13.664504,8.861941,9.304982,2.372604,8.731287,6.316132,9.470345,10.515218,6.660865,6.759142,9.653204,10.86497,4.832419,1.549474,6.678153,6.836402,9.778281,10.881678,8.513749,9.601912,8.174074,4.532983,9.415007,10.256595,6.110417,6.217957,10.585201,11.183577,3.021866,8.186472,9.587232,11.165353,2.27441,2.270666,9.920145,9.769407,9.13811,9.183496,10.295765,9.034587,5.961963,11.322075,12.740908,6.678425,10.016412,8.696031,10.113518,6.44484,7.669069,7.637438,9.971545,7.644402,9.611872,5.713667,11.92932,9.678942,3.403664,10.164222,8.926702,8.316603,12.379433,7.45137,9.32248,9.85886,9.430722,9.756146,11.505518,9.967425,5.698133,12.340692,7.572417,8.359652,5.726754,4.790724,9.698971,7.101784,9.769244,7.960869,4.396692,7.687329,3.365949,9.728311,9.363526,7.088655,6.529609,5.249611,8.441467,7.306539,6.10883,8.019867,7.110548,7.85179,4.312495,5.536238,10.546443,7.263632,11.224573,11.482781,12.039271,6.410708,11.225743,2.184115,6.450239,5.59841,10.967175,11.469077,8.640465,3.448975,8.896231,9.907148,5.823256,10.72048,7.646635,8.795872,4.685013,10.494293,8.143305,7.878265,11.743666,3.238986,5.54158,11.436385,11.509844,11.307307,7.966182,7.483232
"51",0,13.766268,9.169527,9.499078,2.905204,8.982458,5.7181,8.492105,10.741378,6.661044,6.614017,9.212232,11.146154,3.428627,1.684765,6.526607,6.964214,9.438958,10.487625,8.666708,9.881382,7.433244,4.98872,9.373996,9.620863,5.254824,6.269672,9.732425,11.007183,2.744649,8.281494,9.330042,10.758475,2.525368,3.133587,10.255005,9.624843,9.057503,9.460963,10.375183,9.248027,5.484255,11.028238,12.81606,6.846088,9.857622,8.778515,10.250116,6.488642,7.923067,7.232394,10.175481,7.738265,10.067914,5.523339,11.846339,9.435656,4.325067,9.793982,8.788719,7.832501,12.041689,7.812772,9.680198,10.364228,9.57624,9.92007,11.733942,10.172774,4.815674,12.287734,7.601646,8.386707,6.026044,2.812885,9.956391,6.6464,10.051323,7.401627,4.903452,7.814278,3.638314,9.363694,9.429357,6.634028,6.942357,4.576581,9.290328,7.320045,6.407421,9.733674,7.090687,6.911358,2.542089,5.541971,11.097807,7.753921,11.220234,11.283933,11.650232,6.274995,10.759702,1.84607,6.918499,5.905999,10.728973,11.280711,8.381089,3.350886,8.299822,9.407232,6.15174,10.738778,7.432144,8.684257,5.017095,10.745582,8.434352,8.054753,11.608683,3.580255,5.699563,11.235594,11.074577,11.139867,8.181666,7.792158
"52",0,13.713642,8.859647,9.159298,3.016493,8.770028,6.126894,8.948632,10.491975,6.96259,7.333823,9.624209,10.835589,4.48348,1.623145,6.514988,6.833247,9.75595,10.687612,8.49583,10.035537,8.185551,4.774273,9.206074,9.849598,5.424834,6.150898,10.266538,11.221087,2.700564,8.059194,9.212054,11.052571,2.598177,2.555316,10.192724,9.60605,8.982055,8.805443,10.279282,8.895007,5.475095,11.255418,12.867737,6.669217,10.034208,8.597054,10.679193,6.62582,8.13591,7.610265,10.463723,7.986952,10.159773,5.405476,11.873064,9.882782,3.998351,10.057871,8.796671,8.383041,12.223367,8.155134,9.77334,10.203459,9.577318,9.957019,11.50719,10.180413,4.912171,12.294721,7.357059,8.045102,6.090256,3.800815,9.864394,6.964368,9.72206,7.859754,4.709335,7.786513,3.701167,10.154703,8.844309,6.635487,6.652263,4.478195,9.069319,7.262218,5.99493,8.738699,7.214499,7.531409,3.476691,5.510708,10.769218,7.596113,11.136106,11.464542,11.913281,6.348577,11.025811,1.802098,6.64862,5.674206,10.61604,11.193347,8.237906,3.40688,8.205887,9.794033,6.016783,10.878693,7.824382,8.864089,4.716618,10.695673,8.666162,7.843867,11.879939,3.194365,5.802443,11.363419,11.462035,11.363604,8.111242,7.885452
"53",0,13.647464,8.625246,9.429969,3.355015,8.754501,5.450854,8.803704,10.593241,7.035139,6.078248,9.125872,11.099468,3.599065,2.072785,6.364051,6.720234,9.174039,10.57557,8.27267,9.861356,7.341927,4.842139,9.764837,9.806827,5.804157,5.847016,9.788086,11.227952,2.199015,8.491519,9.602046,10.74727,2.457248,3.025261,10.197249,9.89421,8.343151,9.305323,9.911797,9.545675,6.06195,10.802623,12.665095,6.844881,9.847665,9.005851,10.777571,6.495338,7.603867,7.230209,10.036099,7.716232,9.892494,5.809298,11.752939,9.633064,4.282843,9.698756,8.558061,8.262066,12.220495,7.750055,9.632689,10.61186,9.488248,10.096921,11.684403,10.302049,5.696707,12.36984,7.324817,8.30257,5.829825,2.61709,9.602775,7.523091,9.983067,7.28587,4.616738,8.136784,3.721078,9.565315,9.645112,6.939626,6.897545,5.129488,9.254251,7.385743,5.99701,10.071241,7.157818,7.181457,3.435966,5.944141,10.848598,8.155711,11.147481,11.385443,11.821775,6.491487,10.582412,2.008366,6.114054,6.065379,10.646258,11.278844,7.982271,3.681432,8.546269,9.648769,6.419228,10.316651,7.334957,8.808282,5.057879,10.834508,8.231529,7.825975,11.505048,3.37558,5.664651,11.260225,11.021802,10.800451,8.095853,8.002182
"54",0,13.700835,8.622686,9.762472,2.451818,9.023493,5.989196,9.370903,10.923933,6.264165,6.613985,9.494873,10.979702,4.27993,1.8565,6.649915,6.45765,9.436505,10.868709,8.773528,9.557162,7.827194,4.442964,9.374529,10.030612,6.347447,5.99199,10.254599,11.077167,2.369122,8.368578,9.543424,11.233593,2.629136,2.583774,9.903671,9.140117,9.198105,9.272258,9.865737,9.419823,5.597609,11.118238,12.883412,6.815698,9.734057,8.607094,10.109158,6.612099,7.739966,8.083663,9.704587,7.473779,9.534854,6.005495,11.759571,9.505768,3.935966,9.840467,8.664822,8.182002,12.425351,7.464044,9.836582,10.290075,9.635325,10.048216,11.643871,9.844149,5.589207,12.692602,7.646841,8.525603,7.328987,3.658835,9.966782,7.055632,9.864483,7.619211,4.522852,7.812577,3.467713,9.595609,9.2927,6.839874,6.989714,4.971895,9.235372,7.673374,6.578306,9.094181,7.362453,7.24122,3.398647,5.59807,11.10433,8.029909,11.090103,11.40412,12.085133,6.468171,11.364181,1.859623,6.416775,5.515671,10.87495,11.325905,8.309748,3.567344,8.559287,9.552057,6.087334,10.610291,7.310034,8.603963,4.924816,10.737967,8.606606,7.840322,11.272575,3.276876,5.182327,11.267828,11.184759,11.157376,8.445468,7.688826
"55",0,13.682406,9.146461,9.178948,2.646054,8.655205,6.050576,8.762169,10.360929,7.034563,6.918893,9.363963,11.044374,3.827871,2.122435,6.725288,7.282026,9.324111,10.772829,8.669962,9.98279,8.102147,4.730853,9.39754,9.536661,5.487411,6.417,10.097132,10.850956,2.217448,7.975471,9.383868,10.714689,2.722426,2.313308,10.591766,10.178513,9.03237,9.436402,10.179757,9.653973,5.860775,10.945567,12.738529,6.945951,10.192951,9.144109,10.011703,6.578634,8.034223,7.292556,10.160154,7.758103,9.971068,5.826643,11.797597,9.8973,3.403664,9.817713,8.78313,7.414778,11.907837,7.460943,9.531784,10.514326,9.467703,9.967745,11.733839,10.146498,5.14951,12.174428,7.488813,7.982073,5.605559,4.30144,9.502928,6.455985,10.153525,7.828595,5.017964,7.592239,3.266853,9.690194,9.367142,7.059561,6.617799,4.30335,8.388616,7.348335,5.794614,8.949629,7.166489,7.351164,3.331932,5.224749,10.319305,7.849457,11.092148,11.442254,11.692515,6.580233,10.669963,1.99442,6.757854,5.529193,10.487621,11.227877,8.414171,3.951293,8.195992,9.735657,6.126113,10.64542,7.655291,8.955173,5.071839,10.86427,8.250426,7.949692,11.787001,3.29616,5.875288,11.21661,11.017587,11.121634,8.359042,8.246157
"56",0,13.808037,9.048667,9.594526,2.66043,8.829246,5.596492,8.809648,10.888016,6.664406,6.669951,9.555763,11.018657,3.688566,2.133129,6.676414,7.01685,9.558443,10.71231,8.829459,9.591309,8.259236,4.98872,9.277228,9.664898,5.780173,6.630516,10.21211,11.071571,2.558179,8.058838,9.188694,10.847109,2.342466,2.81075,10.231345,10.073801,9.307832,9.520037,10.263331,9.212534,6.006591,10.865529,12.728973,6.914883,9.922125,8.920202,10.64082,6.481177,7.869248,7.30858,10.115981,7.579653,10.078721,5.83226,12.019519,9.60786,3.315638,9.884472,8.547847,7.830016,12.223908,7.367011,9.691512,10.616583,9.691205,9.682381,11.801981,10.012016,4.543415,12.431916,7.385792,8.548486,6.022158,4.188295,10.107755,6.608062,9.904976,7.255282,4.469039,7.496843,3.333086,10.194776,9.212683,6.914526,6.388102,4.914024,8.926238,7.361639,5.904702,10.249188,6.959889,7.522494,4.02122,5.280649,11.166686,8.143827,11.253074,11.404158,11.721727,6.38677,11.128263,1.824718,6.658706,5.814659,10.680469,11.340868,8.399192,3.535253,8.451742,9.382808,6.053535,10.638656,7.356111,8.725529,4.712417,10.718289,8.683507,7.912585,11.726728,3.169293,5.914784,11.303662,11.098778,11.255385,8.061637,7.863283
"57",0,13.67466,8.381405,9.324956,3.282736,8.967881,5.767815,8.721731,10.10252,6.426791,6.806412,9.27395,10.787666,4.040251,1.754655,6.391264,7.314909,9.202889,11.065118,8.200189,9.790025,7.576355,4.635611,9.409136,9.633631,5.633207,6.756279,10.69916,10.85433,2.701904,8.300569,9.618962,11.017702,2.323881,2.416917,10.576296,10.097247,9.172763,9.562582,10.123089,9.202638,6.396855,11.046958,12.712097,7.055495,10.009705,9.212297,9.433875,6.072689,7.427927,7.499281,9.729751,7.280243,9.558975,5.668628,12.002218,9.782559,3.30065,9.734958,8.785429,7.854607,12.195907,7.144142,9.214827,10.20738,9.417181,9.817607,11.556898,9.808884,5.106176,12.47853,7.464005,7.87903,5.614868,3.576318,9.705472,6.715039,9.933303,7.744744,5.271017,7.771276,3.061284,9.2226,9.577508,6.87182,6.353021,4.334476,8.561009,7.334283,6.18214,9.051023,6.573368,7.817981,2.810561,4.999287,10.798496,7.678285,10.925921,11.310169,11.805583,6.046362,10.905972,2.056713,6.64391,5.665901,10.818564,11.044955,8.508116,3.936572,8.220022,9.646043,6.369482,10.570564,7.567714,8.48871,4.787919,10.641934,7.896888,8.236501,11.436142,3.130817,5.81602,11.366841,10.888633,11.277915,7.808448,7.964969
"58",0,13.729606,8.96765,9.241123,2.334466,8.740344,5.688231,8.833853,10.478275,7.033031,6.841167,9.634192,10.948415,5.144625,2.727288,6.455818,6.996127,9.552902,10.807926,8.667873,9.768413,8.12975,4.832491,9.390421,9.646413,5.845915,6.338524,10.449312,11.176916,2.425837,7.89429,9.317067,10.897506,2.608775,2.261491,10.151342,9.74728,8.718127,9.261467,10.272326,9.209188,5.922737,11.062556,12.826533,6.698991,9.8621,8.956484,10.340775,6.453202,8.106463,7.270415,10.313,7.933486,10.226085,5.643735,12.00683,9.930186,3.790974,9.979782,8.959386,8.285919,12.232476,7.606879,9.830118,10.329018,9.566202,9.92677,11.616629,10.181445,5.426144,12.343605,7.40446,8.220142,5.436188,3.46302,9.785016,6.859919,9.610958,7.82149,4.640736,7.917008,3.7876,9.961782,9.161512,6.904019,6.582598,4.618021,8.71104,7.101551,5.778158,9.688624,7.074065,7.795861,3.907743,5.135286,10.68974,8.051316,11.191155,11.351138,11.676608,6.455273,10.898209,2.199353,7.140701,5.794164,10.910863,11.396217,8.30755,3.092909,8.57067,9.49265,5.940981,10.671015,7.4725,8.669476,4.760089,10.687463,8.602874,8.086387,11.722865,3.391816,5.944356,11.402908,11.331977,11.40915,8.166886,7.946155
"59",0,13.709317,8.782757,9.376092,2.725567,8.60268,6.282084,9.284207,10.777165,6.640762,6.642804,9.357088,11.216486,3.506171,1.625297,6.709981,7.397354,8.931078,10.926476,8.73774,9.964004,7.372519,4.825169,9.518795,9.928494,5.192431,6.461945,10.139833,10.82371,2.579806,8.345161,9.69088,10.597162,2.735905,2.696217,10.126182,9.68186,9.238344,9.395958,10.153066,9.278056,5.958828,10.998451,12.747134,6.517985,10.040752,8.9696,10.012271,6.837904,7.869922,7.095604,10.196118,7.656017,9.784362,5.482185,11.726285,9.351284,3.494862,9.56412,8.762033,7.828626,11.993301,7.860196,9.615262,11.060908,9.714967,9.886413,11.497645,10.274374,4.601367,12.187294,7.881603,8.677735,6.215466,3.102563,9.208706,6.499004,9.967451,7.561776,4.76454,8.255405,3.563403,8.890606,9.73925,7.293497,7.199096,4.598808,8.975557,7.534068,4.498853,8.878209,6.987147,7.555116,3.904671,4.906655,10.714256,8.009025,11.071422,11.438213,11.624171,6.591607,10.59406,1.879195,7.18544,6.032034,11.206466,11.485145,8.169835,3.244608,8.666293,9.896662,6.116979,10.183124,7.724765,8.59996,4.86495,10.702035,8.352995,8.219698,11.644122,3.550966,6.174783,11.311516,10.97234,10.863561,8.381608,8.310321
"60",0,13.791813,8.451645,9.42703,2.944225,9.199444,6.23173,8.931457,10.804421,6.526009,7.004281,9.326633,10.92456,4.272541,1.787219,6.637709,6.905493,9.355706,10.952755,8.979002,9.700181,8.105205,4.723748,9.135119,9.747597,6.212912,6.238775,10.279629,10.956084,2.247965,8.108946,9.106742,11.032158,2.37435,2.282094,10.060466,9.454636,8.891434,9.334887,10.295551,8.943852,5.557876,11.084109,12.841011,6.827492,9.716392,8.72155,10.393359,6.634655,7.775546,7.603454,10.207624,7.923761,10.180091,5.565979,11.902315,9.68184,3.763676,9.922869,8.772173,8.086761,12.316631,7.978934,9.793241,10.549151,9.854733,9.762385,11.63537,10.131686,4.792899,12.485358,7.615485,8.017696,6.407362,3.999617,10.114312,7.203905,9.761747,6.793143,4.871322,8.17981,3.83764,9.722339,9.300046,6.788292,7.159838,4.309974,9.194371,7.545708,5.727087,9.54616,6.761616,7.672343,4.629762,5.682031,11.18333,7.79786,11.362854,11.161874,11.706136,6.202582,11.158842,1.94187,6.822234,5.826422,10.85592,11.094677,8.71966,4.689518,8.650228,9.397558,5.804126,10.703769,7.406878,8.367166,4.797098,10.686604,8.61845,7.82884,11.403347,3.277399,5.37766,11.331176,11.102745,11.36811,8.277651,8.268571
